Symbol,Name,CIK,Sector,Industry,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,Dividend,EPS,EPSEorL,RevenuePerShareTTM,ProfitMargin,ProfitMarginPorN,OperatingMarginTTM,OperatingMarginTTMPorN,ReturnOnAssetsTTM,ReturnOnAssetsTTMPorN,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyEarningsGrowthYOYPorN,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding
MQ,Marqeta Inc. Class A Common Stock,1522540,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,5046863000.0,,,,2.906,0.0,0.0,NO,-0.452,LOSS,1.426,-0.317,negative,-0.313,negative,-0.0885,negative,-0.17600000000000002,517175000.0,231705000.0,-0.452,0.0,0,0.762,15.82,,,9.76,3.219,6.51,,,37.9,8.24,10.64,19.17,431569000
MRAM,Everspin Technologies Inc,1438423,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,133060000.0,6490000.0,30.32,-0.6,1.3719999999999999,0.0,0.0,NO,0.22,Earn,2.843,0.0788,positive,0.0913,positive,0.0875,positive,0.195,55146000.0,33072000.0,0.22,0.0,0,0.8270000000000001,13.5,30.32,23.58,2.4130000000000003,5.01,2.189,19.02,1.169,14.36,4.78,8.71,8.27,19949100
MRIN,Marin Software Incorporated,1389002,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,35425500.0,-14732000.0,,0.0,2.978,0.0,0.0,NO,-1.008,LOSS,1.901,-0.53,negative,-0.568,negative,-0.179,negative,-0.41700000000000004,24420000.0,11578000.0,-1.008,0.0,0,-0.192,2.0,,,1.4509999999999998,0.7659999999999999,0.196,0.561,-0.0642,27.26,1.34,2.897,5.05,15537500
MRVL,Marvell Technology Inc,1835632,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,February,2022-02-28,48087216000.0,1186205000.0,,1.53,18.55,0.24,0.004,YES,-0.53,LOSS,5.6,-0.0944,negative,-0.0133,negative,-0.0023,negative,-0.0349,4462383000.0,2257745000.0,-0.53,-0.7020000000000001,negative,0.6829999999999999,95.24,,25.71,10.78,3.155,12.02,59.54,1.192,93.7,40.64,66.49,68.81,847800000
MSCI,MSCI Inc,1408198,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2022-03-31,33952104000.0,1172806000.0,48.02,2.8310000000000004,-2.737,3.64,0.0091,YES,8.7,Earn,24.77,0.355,positive,0.539,positive,0.142,positive,0.0,2043544000.0,1684860000.0,8.7,0.247,positive,0.239,597.8,48.02,37.74,16.61,,17.8,31.67,0.996,678.55,415.33,495.02,578.5,81268000
MSFT,Microsoft Corporation,789019,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,June,2022-03-31,2120000000000.0,90829996000.0,30.17,1.849,21.34,2.36,0.0088,YES,9.39,Earn,24.59,0.385,positive,0.425,positive,0.152,positive,0.49,185000000000.0,116000000000.0,9.39,0.222,positive,0.201,366.02,30.17,24.88,11.48,12.66,10.2,19.93,0.9079999999999999,348.95,236.15,292.97,305.06,7496870000
MSI,Motorola Solutions Inc,68505,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,36192211000.0,2522000000.0,30.14,2.045,-5.88,2.92,0.0144,YES,7.17,Earn,48.29,0.152,positive,0.255,positive,0.113,positive,0.0,8171000000.0,4048000000.0,7.17,-0.032,negative,0.021,272.4,30.14,22.88,4.428999999999999,,5.13,19.01,0.882,272.67,182.19,227.46,238.92,167448000
MSP,Datto Holding Corp,1724570,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,5708363000.0,122387000.0,111.81,0.0,11.07,0.0,0.0,NO,0.31,Earn,3.818,0.0831,positive,0.102,positive,0.021,positive,0.0294,618657000.0,475021000.0,0.31,-0.429,negative,0.182,33.78,111.81,62.11,9.23,3.153,8.94,45.72,,34.84,20.76,27.51,25.58,164696000
MSTR,MicroStrategy Incorporated,1050446,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,4358349000.0,57452000.0,,3.09,86.74,0.0,0.0,NO,-53.44,LOSS,50.97,-1.048,negative,0.0902,positive,0.0115,positive,-0.6990000000000001,510762000.0,418853000.0,-53.44,-0.775,negative,0.024,636.67,,65.79,8.53,4.721,13.29,118.19,1.6159999999999999,891.38,307.19,438.54,574.73,9333500
MTLS,Materialise NV,1091223,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1012030000.0,32732000.0,69.16,-4.24,3.949,0.0,0.0,NO,0.249,Earn,3.6239999999999997,0.064,positive,0.0595,positive,0.0206,positive,0.0719,205450000.0,117281000.0,0.249,-0.561,negative,0.258,26.14,69.16,,4.926,4.106,4.532,24.28,0.63,31.28,16.65,19.31,21.42,58771000
MTMT,Mega Matrix Corp,1036848,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",December,2021-12-31,33567800.0,560400.0,2.667,,0.77,0.0,0.0,NO,0.57,Earn,1.175,0.486,positive,-0.233,negative,-0.019,negative,0.6629999999999999,9130000.0,15721700.0,0.57,0.0,0,-0.536,,2.667,,3.677,2.694,3.985,1.3630000000000002,3.91,13.21,1.274,2.8280000000000003,6.4,22084100
MTSI,MACOM Technology Solutions Holdings Inc,1493594,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,September,2021-12-31,3582619000.0,162984000.0,19.74,0.83,7.53,0.0,0.0,NO,2.6039999999999996,Earn,8.97,0.301,positive,0.155,positive,0.0497,positive,0.435,618036000.0,341855000.0,2.6039999999999996,-0.075,negative,0.075,76.62,19.74,18.69,5.8,6.85,6.02,13.48,2.043,80.3,48.68,57.1,64.47,69687000
MTTR,Matterport Inc,1819394,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1558518000.0,,,,1.072,0.0,0.0,NO,-2.575,LOSS,0.847,0.0,0,-1.329,negative,-0.23399999999999999,negative,-2.17,111174000.0,59971000.0,-2.575,0.0,0,0.14800000000000002,12.57,,,14.02,6.41,15.11,,,37.6,5.44,7.3,15.48,280814000
MU,Micron Technology Inc.,723125,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,August,2022-02-28,74225050000.0,17065000000.0,8.37,0.877,42.8,0.3,0.006,YES,7.95,Earn,27.82,0.289,positive,0.336,positive,0.111,positive,0.204,31168999000.0,10472000000.0,7.95,2.7739999999999996,positive,0.249,111.82,8.37,7.45,2.381,1.62,2.406,4.53,1.155,98.32,65.51,78.79,78.75,1116670000
MX,Magnachip Semiconductor Corporation,1325702,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,827404000.0,64130000.0,15.24,0.5589999999999999,9.92,0.0,0.0,NO,1.209,Earn,10.57,0.12,positive,0.105,positive,0.054000000000000006,positive,0.142,474230000.0,153543000.0,1.209,-0.257,negative,-0.228,29.5,15.24,15.08,1.745,1.496,0.848,4.49,1.079,26.9,14.66,16.84,18.33,44894400
MXL,MaxLinear Inc. Common Stock,1288469,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2022-03-31,3377772000.0,151856000.0,83.0,0.591,6.37,0.0,0.0,NO,0.53,Earn,11.74,0.047,positive,0.0756,positive,0.0407,positive,0.0954,892398000.0,495832000.0,0.53,0.0,0,0.273,74.1,83.0,11.82,3.785,6.93,4.032,23.57,1.996,77.89,31.76,54.97,57.42,76785000
MYPS,Playstudios Inc,1823878,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,695222000.0,3890000.0,63.95,3.6,2.405,0.0,0.0,NO,0.086,Earn,2.573,0.0374,positive,0.0007,positive,0.0005,positive,0.0538,287419000.0,195777000.0,0.086,0.6609999999999999,positive,0.124,7.55,63.95,107.53,2.419,2.249,1.632,12.31,,10.1,3.596,4.773,4.743,110274000
MYSZ,My Size Inc,1211805,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,7108200.0,-5144000.0,,0.0,0.45299999999999996,0.0,0.0,NO,-0.71,LOSS,0.009000000000000001,0.0,0,-80.74,negative,-0.82,negative,-1.6269999999999998,131000.0,131000.0,-0.71,0.0,0,13.33,2.0,,,54.26,0.7340000000000001,45.14,0.20600000000000002,2.685,1.795,0.254,0.33899999999999997,0.805,25377500
NABL,N-able Inc,1834488,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1812247000.0,61346000.0,10070.0,,3.4539999999999997,0.0,0.0,NO,0.001,Earn,2.069,0.0003,positive,0.0962,positive,0.0195,positive,0.0002,346456000.0,299779000.0,0.001,-0.8540000000000001,negative,0.12,13.5,10070.0,29.67,5.23,2.8489999999999998,5.99,31.54,,16.0,8.7,10.13,11.91,179965000
NATI,National Instruments Corporation,935494,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022-03-31,5268316000.0,221559000.0,59.55,0.991,9.25,1.08,0.0292,YES,0.67,Earn,11.11,0.0608,positive,0.0995,positive,0.0457,positive,0.073,1469681000.0,1048693000.0,0.67,8.66,positive,0.14400000000000002,51.0,59.55,18.45,3.585,4.242,3.622,25.74,1.081,45.66,36.67,39.72,41.38,132038000
NCMI,National CineMedia Inc,1377630,TRADE & SERVICES,SERVICES-ADVERTISING,December,2021-12-31,177214000.0,38900000.0,,-3.82,-4.961,0.2,0.0889,YES,-0.61,LOSS,1.435,-0.425,negative,-0.597,negative,-0.0502,negative,0.0,114600000.0,37700000.0,-0.61,-0.151,negative,3.045,4.63,,120.48,1.546,,10.41,13.15,1.3780000000000001,5.09,2.15,2.625,2.948,81666000
NCNO,nCino Inc,1902733,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,3569087000.0,,,,4.3,0.0,0.0,NO,-0.573,LOSS,2.694,-0.213,negative,-0.213,negative,-0.0613,negative,-0.132,255497000.0,116158000.0,-0.573,0.0,0,0.29100000000000004,58.4,,,13.97,8.48,12.49,,,79.43,35.61,43.66,57.52,96749000
NCTY,The9 Limited,1296774,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-06-30,49782800.0,,,0.0,44.87,0.0,0.0,NO,-1.5290000000000001,LOSS,13.78,-0.7290000000000001,negative,-1.171,negative,-0.131,negative,-0.449,125936000.0,-188648.0,-1.5290000000000001,0.0,0,269.06,3.5,,,0.395,0.379,0.268,1.369,1.405,25.25,2.28,3.2960000000000003,8.4,19833800
NET,Cloudflare Inc,1477333,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,29536236000.0,-72052000.0,,66.22,2.5069999999999997,0.0,0.0,NO,-0.833,LOSS,2.102,-0.397,negative,-0.19399999999999998,negative,-0.0424,negative,-0.32,656426000.0,509292000.0,-0.833,0.0,0,0.537,155.19,,3333.33,45.0,38.06,46.49,,0.69,221.64,64.84,107.55,129.67,280916000
NEWR,New Relic Inc,1448056,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,March,2021-12-31,4151101000.0,-19028000.0,,224.36,5.1,0.0,0.0,NO,-4.021,LOSS,11.79,-0.341,negative,-0.284,negative,-0.0999,negative,-0.5920000000000001,752438000.0,486084000.0,-4.021,0.0,0,0.22399999999999998,111.7,,357.14,5.52,12.66,5.38,456.72,1.008,129.7,51.52,66.22,83.38,66174000
NICE,NICE Ltd,1003935,TECHNOLOGY,ELECTRONIC COMPUTERS,December,2021-12-31,12793156000.0,449762000.0,67.49,2.35,44.51,0.0,0.0,NO,2.98,Earn,30.4,0.10400000000000001,positive,0.138,positive,0.0371,positive,0.0734,1921150000.0,1296694000.0,2.98,0.001,positive,0.196,320.56,67.49,28.17,6.66,4.559,6.38,27.81,0.29100000000000004,319.88,199.32,221.63,265.67,63438000
NLOK,NortonLifeLock Inc,849399,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,April,2022-01-31,14854912000.0,1312000000.0,16.6,1.3619999999999999,,0.5,0.0196,YES,1.538,Earn,4.7330000000000005,0.331,positive,0.44,positive,0.114,positive,0.156,2752000000.0,2189000000.0,1.538,0.14,positive,0.099,28.57,16.6,12.92,5.4,1188.07,6.18,11.27,0.972,30.78,20.35,27.44,26.24,581861000
NNDM,Nano Dimension Ltd,1643303,MANUFACTURING,PRINTED CIRCUIT BOARDS,December,2021-12-31,725905000.0,-14278000.0,,0.0,5.74,0.0,0.0,NO,-0.28800000000000003,LOSS,0.024,0.0,0,-12.67,negative,-0.0492,negative,-0.0757,4933000.0,1836000.0,-0.28800000000000003,0.0,0,2.059,10.0,,,147.15,0.556,2.655,2.722,2.176,9.3,2.67,3.389,4.7410000000000005,257413000
NOK,Nokia Corporation,924613,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,28437344000.0,2873000000.0,16.15,3.987,3.0810000000000004,0.08,0.0157,YES,0.312,Earn,3.943,0.0731,positive,0.0897,positive,0.0327,positive,0.11,22201999000.0,8875000000.0,0.312,0.75,positive,-0.021,6.99,16.15,11.68,1.2819999999999998,1.54,1.148,7.9,0.596,6.4,4.51,5.27,5.7,5642330000
NOW,ServiceNow Inc,1373715,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022-03-31,93472498000.0,729000000.0,412.65,2.106,18.51,0.0,0.0,NO,1.13,Earn,29.76,0.039,positive,0.0436,positive,0.0165,positive,0.0705,5896000000.0,4543000000.0,1.13,0.502,positive,0.29100000000000004,666.74,412.65,64.1,15.85,25.52,15.81,124.42,1.036,707.6,448.27,541.76,601.08,200460000
NPTN,NeoPhotonics Corporation,1227025,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,811122000.0,13694000.0,,-0.34,2.88,0.0,0.0,NO,-0.784,LOSS,5.59,-0.14,negative,-0.11599999999999999,negative,-0.0669,negative,-0.244,290289000.0,67837000.0,-0.784,0.0,0,0.182,15.5,,63.29,2.7939999999999996,5.29,2.628,37.19,0.862,16.14,7.95,15.21,12.83,53469000
NRC,National Research Corporation,70487,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,December,2021-12-31,883568000.0,56763000.0,24.02,,3.475,0.48,0.0267,YES,1.46,Earn,5.82,0.253,positive,0.34299999999999997,positive,0.218,positive,0.501,147954000.0,95604000.0,1.46,0.184,positive,0.10099999999999999,,24.02,,5.97,11.03,6.18,16.13,0.715,55.03,34.48,38.89,43.76,25194400
NRDS,NerdWallet Inc. Class A Common Stock,1625278,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,627282000.0,6200000.0,,,3.862,0.0,0.0,NO,-0.82,LOSS,7.31,-0.11199999999999999,negative,-0.0551,negative,-0.0422,negative,-0.20800000000000002,379600000.0,351100000.0,-0.82,0.0,0,0.755,22.5,,,1.653,2.4330000000000003,1.2429999999999999,,,34.44,9.04,11.01,14.69,35403400
NRDY,Nerdy Inc,1819404,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,302086000.0,,,,0.604,0.0,0.0,NO,-0.048,LOSS,1.775,-0.19399999999999998,negative,-0.664,negative,-0.498,negative,-0.8059999999999999,140664000.0,93964000.0,-0.048,0.0,0,0.273,8.56,,,2.148,6.05,2.293,,,13.49,3.5,4.449,6.89,83913000
NSIT,Insight Enterprises Inc,932696,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,December,2021-12-31,3470414000.0,385848000.0,16.63,1.094,43.25,0.0,0.0,NO,5.95,Earn,269.52,0.0233,positive,0.035,positive,0.0459,positive,0.154,9436113000.0,1447557000.0,5.95,0.121,positive,0.12,120.33,16.63,13.14,0.368,2.365,0.406,9.85,1.6980000000000002,111.02,88.28,103.37,99.49,35072400
NSP,Insperity Inc,1000753,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2022-03-31,4152204000.0,200976000.0,34.08,1.489,2.52,1.75,0.0166,YES,3.18,Earn,129.4,0.025,positive,0.0348,positive,0.0649,positive,0.586,4973070000.0,820102000.0,3.18,1.215,positive,0.222,127.33,34.08,22.32,0.835,43.02,0.7240000000000001,16.8,1.58,125.94,79.95,96.02,107.0,38308000
NTAP,NetApp Inc,1002047,TECHNOLOGY,COMPUTER STORAGE DEVICES,April,2022-01-31,16690200000.0,1363000000.0,16.98,0.8909999999999999,3.955,1.98,0.0268,YES,4.418,Earn,27.8,0.163,positive,0.19399999999999998,positive,0.0826,positive,1.4880000000000002,6193000000.0,3815000000.0,4.418,0.375,positive,0.098,97.95,16.98,13.72,2.695,19.18,2.53,10.28,1.217,96.21,71.59,81.74,86.53,222536000
NTCT,NetScout Systems Inc,1078075,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,March,2021-12-31,2286524000.0,171158000.0,41.91,1.57,27.73,0.0,0.0,NO,0.7390000000000001,Earn,11.87,0.0635,positive,0.0832,positive,0.0145,positive,0.0277,877773000.0,609185000.0,0.7390000000000001,0.6409999999999999,positive,0.146,35.63,41.91,15.31,2.605,1.165,2.562,13.05,0.664,34.87,24.82,31.76,30.06,73830000
NTNX,Nutanix Inc,1618732,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,July,2022-01-31,5542823000.0,-535108992.0,,0.6,0.331,0.0,0.0,NO,-4.7589999999999995,LOSS,7.15,-0.6659999999999999,negative,-0.363,negative,-0.15,negative,0.0,1526826000.0,1102471000.0,-4.7589999999999995,0.0,0,0.193,43.31,,,3.63,,3.6710000000000003,,1.5430000000000001,44.5,21.99,25.85,32.24,220566000
NTWK,NetSol Technologies Inc,1039280,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,June,2021-12-31,40826600.0,6927700.0,14.46,0.35100000000000003,4.721,0.0,0.0,NO,0.251,Earn,5.14,0.0499,positive,0.0502,positive,0.0218,positive,0.0694,58046000.0,29343700.0,0.251,-0.722,negative,0.179,8.0,14.46,8.79,0.703,0.828,0.512,3.133,0.8490000000000001,5.65,3.58,3.91,4.215,11247000
NUTX,Nutex Health Inc. Common Stock,1479681,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-03-31,5613387000.0,,,,,0.0,0.0,NO,,,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,7.93,24.34,8.21,13.36,,52.8,3.82,10.76,10.76,643737000
NVDA,NVIDIA Corporation,1045810,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,January,2022-01-31,459000000000.0,11215000000.0,47.83,2.571,10.62,0.16,0.0009,YES,3.85,Earn,10.78,0.36200000000000004,positive,0.373,positive,0.172,positive,0.44799999999999995,26914001000.0,17475000000.0,3.85,1.034,positive,0.528,329.0,47.83,34.97,17.05,18.36,20.77,49.24,1.423,346.37,134.5,238.34,244.16,2492000000
NVEC,NVE Corporation,724910,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,March,2021-12-31,228780000.0,16265600.0,16.55,1.18,13.76,4.0,0.0845,YES,2.86,Earn,5.41,0.529,positive,0.603,positive,0.138,positive,0.198,26130300.0,17244800.0,2.86,-0.115,negative,-0.037000000000000005,79.0,16.55,,8.76,3.572,7.91,12.71,1.121,78.12,47.27,53.95,64.51,4833700
NVTS,Navitas Semiconductor Corporation Common Stock,1821769,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,840397000.0,,,,0.557,0.0,0.0,NO,-3.898,LOSS,0.606,0.0,0,-2.886,negative,-0.249,negative,-2.9760000000000004,23736000.0,10686000.0,-3.898,0.0,0,0.5770000000000001,16.88,,,35.41,13.78,27.04,,,22.19,6.66,8.95,12.23,122865000
NXPI,NXP Semiconductors N.V,1413447,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,44833546000.0,3828000000.0,25.15,1.236,24.64,2.25,0.0198,YES,6.79,Earn,40.87,0.16899999999999998,positive,0.23600000000000002,positive,0.0801,positive,0.239,11063000000.0,6067000000.0,6.79,1.074,positive,0.212,229.69,25.15,13.23,4.053,6.87,4.752,13.79,1.395,238.17,164.75,181.48,203.15,262553000
NXPL,NextPlat Corp,1058307,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),December,2021-12-31,20630700.0,,,,2.8819999999999997,0.0,0.0,NO,-2.256,LOSS,2.718,-0.83,negative,-0.593,negative,-0.231,negative,-0.609,7194000.0,1225300.0,-2.256,0.0,0,0.525,,,,2.8680000000000003,1.145,0.405,,2.115,14.85,2.02,2.733,4.329,9293100
NXTP,Nextplay Technologies Inc,1372183,ENERGY & TRANSPORTATION,TRANSPORTATION SERVICES,February,2021-11-30,46753200.0,,,,0.9009999999999999,0.0,0.0,NO,-7.36,LOSS,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,-7.36,0.0,0,0.0,3.5,,15.7,5.4,0.537,5.55,,,3.68,0.374,0.526,1.219,114060000
OBLG,Oblong Inc,746210,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),December,2021-12-31,14246200.0,,,,0.8270000000000001,0.0,0.0,NO,-0.36700000000000005,LOSS,0.29100000000000004,-1.169,negative,-1.485,negative,-0.249,negative,-0.381,7739000.0,2718000.0,-0.36700000000000005,-0.456,negative,-0.49700000000000005,13.0,,,1.841,0.637,1.0390000000000001,,2.476,5.16,0.45,0.6459999999999999,1.4609999999999999,30816000
OIIM,O2Micro International Limited,1095348,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,90900000.0,13993000.0,7.47,-0.47,3.491,0.0,0.0,NO,0.42700000000000005,Earn,3.563,0.12,positive,0.11699999999999999,positive,0.0673,positive,0.132,101096000.0,52890000.0,0.42700000000000005,-0.36200000000000004,negative,0.049,18.67,7.47,11.4,0.899,0.98,0.498,3.033,0.7759999999999999,8.04,2.91,3.8169999999999997,5.27,28495200
OKTA,Okta Inc,1660134,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,20636862000.0,-144446000.0,,261.45,37.81,0.0,0.0,NO,-5.73,LOSS,8.78,-0.652,negative,-0.52,negative,-0.0676,negative,-0.257,1300201000.0,905685000.0,-5.73,0.0,0,0.632,228.39,,5000.0,15.87,3.6069999999999998,16.07,,1.034,276.77,124.31,156.75,214.3,149720000
OLB,The OLB Group Inc,1314196,TRADE & SERVICES,SERVICES-PERSONAL SERVICES,December,2021-12-31,20436900.0,126560.0,,,3.522,0.0,0.0,NO,-0.629,LOSS,2.11,-0.298,negative,-0.285,negative,-0.0994,negative,-0.20800000000000002,16710800.0,1104100.0,-0.629,0.0,0,2.103,10.0,,,1.2229999999999999,0.509,1.101,271.99,0.18100000000000002,12.8,1.3619999999999999,1.726,3.605,14702800
OLED,Universal Display Corporation,1005284,MANUFACTURING,ELECTRONIC COMPONENTS & ACCESSORIES,December,2021-12-31,5953747000.0,269606000.0,32.59,0.885,23.06,0.8,0.0095,YES,3.87,Earn,11.7,0.33299999999999996,positive,0.41100000000000003,positive,0.10400000000000001,positive,0.183,553525000.0,429683000.0,3.87,-0.147,negative,0.033,195.82,32.59,26.6,10.76,5.69,10.17,20.87,1.3219999999999998,236.0,125.0,154.22,171.8,47207000
OLO,Olo Inc,1431695,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,1798383000.0,3657000.0,,,4.45,0.0,0.0,NO,-0.342,LOSS,1.206,-0.28300000000000003,negative,-0.168,negative,-0.0353,negative,-0.111,149368000.0,118592000.0,-0.342,0.0,0,0.308,20.5,,256.41,12.04,2.314,10.82,825.15,,49.0,10.13,12.91,24.11,91113000
OMC,Omnicom Group Inc,29989,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,December,2022-03-31,16156211000.0,2324200000.0,12.03,4.5169999999999995,15.64,2.8,0.0357,YES,6.53,Earn,66.68,0.0985,positive,0.14800000000000002,positive,0.0471,positive,0.381,14289400000.0,2703900000.0,6.53,0.061,positive,0.026000000000000002,92.6,12.03,12.87,1.131,5.42,1.3219999999999998,8.22,0.765,90.75,64.52,81.58,75.45,205733000
OMQS,OMNIQ Corp. Common Stock,278165,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021-12-31,45360000.0,244590.0,,,0.298,0.0,0.0,NO,-2.463,LOSS,11.95,-0.21,negative,-0.174,negative,-0.128,negative,-5.04,66283000.0,10916000.0,-2.463,0.0,0,0.29600000000000004,14.83,,11.21,0.684,12.28,0.863,,1.083,16.0,4.35,5.93,7.76,7560000
ON,ON Semiconductor Corporation,1097864,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,22977485000.0,1981800000.0,23.3,0.882,10.6,0.0,0.0,NO,2.27,Earn,15.83,0.15,positive,0.205,positive,0.0946,positive,0.248,6739800000.0,2714300000.0,2.27,3.576,positive,0.276,73.12,23.3,12.52,3.4130000000000003,4.905,3.592,12.85,1.71,71.26,34.01,58.27,54.07,434357000
ONEM,1Life Healthcare Inc,1404123,LIFE SCIENCES,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,December,2021-12-31,1472276000.0,,,,9.02,0.0,0.0,NO,-1.639,LOSS,4.013,-0.408,negative,-0.318,negative,-0.0671,negative,-0.22399999999999998,623315000.0,188133000.0,-1.639,0.0,0,0.89,15.38,,,2.362,0.937,2.858,,1.665,45.63,6.95,10.05,17.54,193466000
ONTF,ON24 Inc,1110611,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,614424000.0,103000.0,,,7.44,0.0,0.0,NO,-0.57,LOSS,4.6739999999999995,-0.11900000000000001,negative,-0.11599999999999999,negative,-0.0463,negative,-0.133,203613000.0,156248000.0,-0.57,0.0,0,-0.023,19.0,,3333.33,3.0180000000000002,1.7990000000000002,1.278,25.14,,45.17,11.2,13.62,18.88,47777900
ONTO,Onto Innovation Inc,704532,LIFE SCIENCES,"MEASURING & CONTROLLING DEVICES, NEC",December,2021-12-31,3455681000.0,222601000.0,24.44,,28.93,0.0,0.0,NO,2.86,Earn,16.02,0.18,positive,0.19899999999999998,positive,0.0629,positive,0.106,788899000.0,429479000.0,2.86,1.308,positive,0.455,119.0,24.44,14.56,4.38,2.479,3.8560000000000003,13.69,0.99,106.09,56.56,81.01,82.09,49437500
OPFI,OppFi Inc,1818502,FINANCE,FINANCE SERVICES,December,2021-12-31,306900000.0,,1.446,,12.68,0.0,0.0,NO,1.93,Earn,18.11,0.107,positive,0.239,positive,0.228,positive,0.698,239423000.0,239423000.0,1.93,0.439,positive,-0.115,7.7,1.446,,1.2819999999999998,,0.826,2.367,,11.4,2.7,3.554,5.94,110000000
OPRA,Opera Limited,1737450,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,598759000.0,18263000.0,,,9.04,0.0,0.0,NO,-0.13699999999999998,LOSS,2.18,-0.0629,negative,-0.0053,negative,-0.0008,negative,-0.0143,250991000.0,162475000.0,-0.13699999999999998,-0.8490000000000001,negative,0.446,15.2,,,2.386,0.594,1.796,38.91,1.075,13.44,4.56,5.72,7.75,115146000
