Symbol,Name,CIK,Sector,Industry,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,Dividend,EPS,EPSEorL,RevenuePerShareTTM,ProfitMargin,ProfitMarginPorN,OperatingMarginTTM,OperatingMarginTTMPorN,ReturnOnAssetsTTM,ReturnOnAssetsTTMPorN,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyEarningsGrowthYOYPorN,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding
NOK,Nokia Corporation,924613,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021/12/31,28437344000,2873000000,16.15,3.987,3.081,0.08,0.0157,YES,0.312,Earn,3.943,0.0731,positive,0.0897,positive,0.0327,positive,0.11,22201999000,8875000000,0.312,0.75,positive,-0.021,6.99,16.15,11.68,1.282,1.54,1.148,7.9,0.596,6.4,4.51,5.27,5.7,5642330000
NOW,ServiceNow Inc,1373715,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022/3/31,93472498000,729000000,412.65,2.106,18.51,0,0,NO,1.13,Earn,29.76,0.039,positive,0.0436,positive,0.0165,positive,0.0705,5896000000,4543000000,1.13,0.502,positive,0.291,666.74,412.65,64.1,15.85,25.52,15.81,124.42,1.036,707.6,448.27,541.76,601.08,200460000
NPTN,NeoPhotonics Corporation,1227025,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,811122000,13694000,None,-0.34,2.88,0,0,NO,-0.784,LOSS,5.59,-0.14,negative,-0.116,negative,-0.0669,negative,-0.244,290289000,67837000,-0.784,0,0,0.182,15.5,-,63.29,2.794,5.29,2.628,37.19,0.862,16.14,7.95,15.21,12.83,53469000
NRC,National Research Corporation,70487,TRADE & SERVICES,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,December,2021/12/31,883568000,56763000,24.02,None,3.475,0.48,0.0267,YES,1.46,Earn,5.82,0.253,positive,0.343,positive,0.218,positive,0.501,147954000,95604000,1.46,0.184,positive,0.101,None,24.02,-,5.97,11.03,6.18,16.13,0.715,55.03,34.48,38.89,43.76,25194400
NRDS,NerdWallet Inc. Class A Common Stock,1625278,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,627282000,6200000,None,None,3.862,0,0,NO,-0.82,LOSS,7.31,-0.112,negative,-0.0551,negative,-0.0422,negative,-0.208,379600000,351100000,-0.82,0,0,0.755,22.5,-,-,1.653,2.433,1.243,-,None,34.44,9.04,11.01,14.69,35403400
NRDY,Nerdy Inc,1819404,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021/12/31,302086000,None,None,None,0.604,0,0,NO,-0.048,LOSS,1.775,-0.194,negative,-0.664,negative,-0.498,negative,-0.806,140664000,93964000,-0.048,0,0,0.273,8.56,-,-,2.148,6.05,2.293,-,None,13.49,3.5,4.449,6.89,83913000
NSIT,Insight Enterprises Inc,932696,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,December,2021/12/31,3470414000,385848000,16.63,1.094,43.25,0,0,NO,5.95,Earn,269.52,0.0233,positive,0.035,positive,0.0459,positive,0.154,9436113000,1447557000,5.95,0.121,positive,0.12,120.33,16.63,13.14,0.368,2.365,0.406,9.85,1.698,111.02,88.28,103.37,99.49,35072400
NSP,Insperity Inc,1000753,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2022/3/31,4152204000,200976000,34.08,1.489,2.52,1.75,0.0166,YES,3.18,Earn,129.4,0.025,positive,0.0348,positive,0.0649,positive,0.586,4973070000,820102000,3.18,1.215,positive,0.222,127.33,34.08,22.32,0.835,43.02,0.724,16.8,1.58,125.94,79.95,96.02,107,38308000
NTAP,NetApp Inc,1002047,TECHNOLOGY,COMPUTER STORAGE DEVICES,April,2022/1/31,16690200000,1363000000,16.98,0.891,3.955,1.98,0.0268,YES,4.418,Earn,27.8,0.163,positive,0.194,positive,0.0826,positive,1.488,6193000000,3815000000,4.418,0.375,positive,0.098,97.95,16.98,13.72,2.695,19.18,2.53,10.28,1.217,96.21,71.59,81.74,86.53,222536000
NTCT,NetScout Systems Inc,1078075,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,March,2021/12/31,2286524000,171158000,41.91,1.57,27.73,0,0,NO,0.739,Earn,11.87,0.0635,positive,0.0832,positive,0.0145,positive,0.0277,877773000,609185000,0.739,0.641,positive,0.146,35.63,41.91,15.31,2.605,1.165,2.562,13.05,0.664,34.87,24.82,31.76,30.06,73830000
NTNX,Nutanix Inc,1618732,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,July,2022/1/31,5542823000,-535108992,None,0.6,0.331,0,0,NO,-4.759,LOSS,7.15,-0.666,negative,-0.363,negative,-0.15,negative,0,1526826000,1102471000,-4.759,0,0,0.193,43.31,-,-,3.63,-,3.671,-,1.543,44.5,21.99,25.85,32.24,220566000
NTWK,NetSol Technologies Inc,1039280,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,June,2021/12/31,40826600,6927700,14.46,0.351,4.721,0,0,NO,0.251,Earn,5.14,0.0499,positive,0.0502,positive,0.0218,positive,0.0694,58046000,29343700,0.251,-0.722,negative,0.179,8,14.46,8.79,0.703,0.828,0.512,3.133,0.849,5.65,3.58,3.91,4.215,11247000
NUTX,Nutex Health Inc. Common Stock,1479681,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/3/31,5613387000,None,None,None,None,0,0,NO,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,-,-,7.93,24.34,8.21,13.36,None,52.8,3.82,10.76,10.76,643737000
NVDA,NVIDIA Corporation,1045810,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,January,2022/1/31,4.59E+11,11215000000,47.83,2.571,10.62,0.16,0.0009,YES,3.85,Earn,10.78,0.362,positive,0.373,positive,0.172,positive,0.448,26914001000,17475000000,3.85,1.034,positive,0.528,329,47.83,34.97,17.05,18.36,20.77,49.24,1.423,346.37,134.5,238.34,244.16,2492000000
NVEC,NVE Corporation,724910,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,March,2021/12/31,228780000,16265600,16.55,1.18,13.76,4,0.0845,YES,2.86,Earn,5.41,0.529,positive,0.603,positive,0.138,positive,0.198,26130300,17244800,2.86,-0.115,negative,-0.037,79,16.55,-,8.76,3.572,7.91,12.71,1.121,78.12,47.27,53.95,64.51,4833700
NVTS,Navitas Semiconductor Corporation Common Stock,1821769,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,840397000,None,None,None,0.557,0,0,NO,-3.898,LOSS,0.606,0,0,-2.886,negative,-0.249,negative,-2.976,23736000,10686000,-3.898,0,0,0.577,16.88,-,-,35.41,13.78,27.04,-,None,22.19,6.66,8.95,12.23,122865000
NXPI,NXP Semiconductors N.V,1413447,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,44833546000,3828000000,25.15,1.236,24.64,2.25,0.0198,YES,6.79,Earn,40.87,0.169,positive,0.236,positive,0.0801,positive,0.239,11063000000,6067000000,6.79,1.074,positive,0.212,229.69,25.15,13.23,4.053,6.87,4.752,13.79,1.395,238.17,164.75,181.48,203.15,262553000
NXPL,NextPlat Corp,1058307,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),December,2021/12/31,20630700,None,None,None,2.882,0,0,NO,-2.256,LOSS,2.718,-0.83,negative,-0.593,negative,-0.231,negative,-0.609,7194000,1225300,-2.256,0,0,0.525,None,-,-,2.868,1.145,0.405,-,2.115,14.85,2.02,2.733,4.329,9293100
NXTP,Nextplay Technologies Inc,1372183,ENERGY & TRANSPORTATION,TRANSPORTATION SERVICES,February,2021/11/30,46753200,None,None,None,0.901,0,0,NO,-7.36,LOSS,0,0,0,0,0,0,0,0,0,0,-7.36,0,0,0,3.5,-,15.7,5.4,0.537,5.55,-,None,3.68,0.374,0.526,1.219,114060000
OBLG,Oblong Inc,746210,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),December,2021/12/31,14246200,None,None,None,0.827,0,0,NO,-0.367,LOSS,0.291,-1.169,negative,-1.485,negative,-0.249,negative,-0.381,7739000,2718000,-0.367,-0.456,negative,-0.497,13,-,-,1.841,0.637,1.039,-,2.476,5.16,0.45,0.646,1.461,30816000
OIIM,O2Micro International Limited,1095348,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,90900000,13993000,7.47,-0.47,3.491,0,0,NO,0.427,Earn,3.563,0.12,positive,0.117,positive,0.0673,positive,0.132,101096000,52890000,0.427,-0.362,negative,0.049,18.67,7.47,11.4,0.899,0.98,0.498,3.033,0.776,8.04,2.91,3.817,5.27,28495200
OKTA,Okta Inc,1660134,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022/1/31,20636862000,-144446000,None,261.45,37.81,0,0,NO,-5.73,LOSS,8.78,-0.652,negative,-0.52,negative,-0.0676,negative,-0.257,1300201000,905685000,-5.73,0,0,0.632,228.39,-,5000,15.87,3.607,16.07,-,1.034,276.77,124.31,156.75,214.3,149720000
OLB,The OLB Group Inc,1314196,TRADE & SERVICES,SERVICES-PERSONAL SERVICES,December,2021/12/31,20436900,126560,None,None,3.522,0,0,NO,-0.629,LOSS,2.11,-0.298,negative,-0.285,negative,-0.0994,negative,-0.208,16710800,1104100,-0.629,0,0,2.103,10,-,-,1.223,0.509,1.101,271.99,0.181,12.8,1.362,1.726,3.605,14702800
OLED,Universal Display Corporation,1005284,MANUFACTURING,ELECTRONIC COMPONENTS & ACCESSORIES,December,2021/12/31,5953747000,269606000,32.59,0.885,23.06,0.8,0.0095,YES,3.87,Earn,11.7,0.333,positive,0.411,positive,0.104,positive,0.183,553525000,429683000,3.87,-0.147,negative,0.033,195.82,32.59,26.6,10.76,5.69,10.17,20.87,1.322,236,125,154.22,171.8,47207000
OLO,Olo Inc,1431695,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,1798383000,3657000,None,None,4.45,0,0,NO,-0.342,LOSS,1.206,-0.283,negative,-0.168,negative,-0.0353,negative,-0.111,149368000,118592000,-0.342,0,0,0.308,20.5,-,256.41,12.04,2.314,10.82,825.15,None,49,10.13,12.91,24.11,91113000
OMC,Omnicom Group Inc,29989,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,December,2022/3/31,16156211000,2324200000,12.03,4.517,15.64,2.8,0.0357,YES,6.53,Earn,66.68,0.0985,positive,0.148,positive,0.0471,positive,0.381,14289400000,2703900000,6.53,0.061,positive,0.026,92.6,12.03,12.87,1.131,5.42,1.322,8.22,0.765,90.75,64.52,81.58,75.45,205733000
OMQS,OMNIQ Corp. Common Stock,278165,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021/12/31,45360000,244590,None,None,0.298,0,0,NO,-2.463,LOSS,11.95,-0.21,negative,-0.174,negative,-0.128,negative,-5.04,66283000,10916000,-2.463,0,0,0.296,14.83,-,11.21,0.684,12.28,0.863,-,1.083,16,4.35,5.93,7.76,7560000
ON,ON Semiconductor Corporation,1097864,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/12/31,22977485000,1981800000,23.3,0.882,10.6,0,0,NO,2.27,Earn,15.83,0.15,positive,0.205,positive,0.0946,positive,0.248,6739800000,2714300000,2.27,3.576,positive,0.276,73.12,23.3,12.52,3.413,4.905,3.592,12.85,1.71,71.26,34.01,58.27,54.07,434357000
ONEM,1Life Healthcare Inc,1404123,LIFE SCIENCES,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,December,2021/12/31,1472276000,None,None,None,9.02,0,0,NO,-1.639,LOSS,4.013,-0.408,negative,-0.318,negative,-0.0671,negative,-0.224,623315000,188133000,-1.639,0,0,0.89,15.38,-,-,2.362,0.937,2.858,-,1.665,45.63,6.95,10.05,17.54,193466000
ONTF,ON24 Inc,1110611,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,614424000,103000,None,None,7.44,0,0,NO,-0.57,LOSS,4.674,-0.119,negative,-0.116,negative,-0.0463,negative,-0.133,203613000,156248000,-0.57,0,0,-0.023,19,-,3333.33,3.018,1.799,1.278,25.14,None,45.17,11.2,13.62,18.88,47777900
ONTO,Onto Innovation Inc,704532,LIFE SCIENCES,"MEASURING & CONTROLLING DEVICES, NEC",December,2021/12/31,3455681000,222601000,24.44,None,28.93,0,0,NO,2.86,Earn,16.02,0.18,positive,0.199,positive,0.0629,positive,0.106,788899000,429479000,2.86,1.308,positive,0.455,119,24.44,14.56,4.38,2.479,3.856,13.69,0.99,106.09,56.56,81.01,82.09,49437500
OPFI,OppFi Inc,1818502,FINANCE,FINANCE SERVICES,December,2021/12/31,306900000,None,1.446,None,12.68,0,0,NO,1.93,Earn,18.11,0.107,positive,0.239,positive,0.228,positive,0.698,239423000,239423000,1.93,0.439,positive,-0.115,7.7,1.446,-,1.282,-,0.826,2.367,None,11.4,2.7,3.554,5.94,110000000
OPRA,Opera Limited,1737450,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,598759000,18263000,None,None,9.04,0,0,NO,-0.137,LOSS,2.18,-0.0629,negative,-0.0053,negative,-0.0008,negative,-0.0143,250991000,162475000,-0.137,-0.849,negative,0.446,15.2,-,-,2.386,0.594,1.796,38.91,1.075,13.44,4.56,5.72,7.75,115146000
ORCL,Oracle Corporation,1341439,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,May,2022/2/28,1.99E+11,18399001000,28.06,1.831,1.861,1.28,0.0172,YES,2.664,Earn,15.23,0.181,positive,0.379,positive,0.0875,positive,0.106,41827000000,32624000000,2.664,-0.5,negative,0.042,92.17,28.06,14.45,4.769,47.38,6.18,18.49,0.83,105.53,69.96,78.86,87.19,2668160000
OSPN,OneSpan Inc,1044777,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021/12/31,576020000,3469000,None,None,5.5,0,0,NO,-0.772,LOSS,5.41,-0.143,negative,-0.122,negative,-0.0455,negative,-0.128,214481000,142935000,-0.772,0.27,positive,0.118,26.33,-,-,2.686,2.623,2.276,137.69,0.629,27.46,11.93,14.35,17.82,40001400
OSS,One Stop Systems Inc,1394056,TECHNOLOGY,ELECTRONIC COMPUTERS,December,2021/12/31,86462000,3227600,38.17,None,2.235,0,0,NO,0.12,Earn,3.386,0.0376,positive,0.0282,positive,0.0241,positive,0.0655,61982000,19639300,0.12,0,0,0.276,8.5,38.17,28.25,1.395,2.097,1.163,14.57,1.905,6.66,3.745,4.155,4.835,18878200
OTRK,Ontrak Inc,1136174,LIFE SCIENCES,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",December,2022/3/31,26039100,None,None,None,2.203,0,0,NO,-2.471,LOSS,4.51,-0.442,negative,-0.226,negative,-0.0998,negative,-0.699,84133000,52919000,-2.471,0,0,-0.647,11.7,-,-,0.309,0.636,0.0902,-,2.267,41.65,1.16,2.123,8.69,20831300
PAGS,PagSeguro Digital Ltd,1712807,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,4860374000,3039953000,20.91,None,31.86,0,0,NO,0.707,Earn,31.7,0.112,positive,0.217,positive,0.0532,positive,0.118,10448722000,4672827000,0.707,-0.197,negative,0.603,27.86,20.91,12.85,0.465,2.11,0.655,1.458,1.532,61.65,11.76,16.66,33.52,201293000
PALT,Paltalk Inc. Common Stock,1355839,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,24199400,1655600,14.47,None,2.548,0,0,NO,0.17,Earn,1.709,0.0998,positive,0.0968,positive,0.0378,positive,0.0759,13273800,10553700,0.17,0.537,positive,-0.092,6,14.47,-,1.823,0.978,0.233,1.79,-0.543,14.25,2.21,2.661,3.673,9837200
PANW,Palo Alto Networks Inc. Common Stock,1327567,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC",July,2022/1/31,57004741000,26300000,None,2.101,1.196,0,0,NO,-4.733,LOSS,49.82,-0.095,negative,-0.0607,negative,-0.0185,negative,-0.799,4857500000,2981200000,-4.733,0,0,0.295,649.91,-,63.69,11.74,477.86,11.72,15936.5,1.276,640.9,322.23,578.44,506.9,98484000
PAR,PAR Technology Corporation,708821,TECHNOLOGY,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),December,2021/12/31,900787000,-9421000,None,0,18.76,0,0,NO,-3.021,LOSS,11.28,-0.268,negative,-0.175,negative,-0.0503,negative,-0.219,282876000,62121000,-3.021,0,0,0.394,60.6,-,-,3.184,1.88,3.786,-,1.925,84.73,32.57,39.09,53.2,27058800
PATH,UiPath Inc,1734722,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022/1/31,9860569000,None,None,33.19,3.589,0,0,NO,-1.195,LOSS,2.22,-0.538,negative,-0.536,negative,-0.1,negative,-0.3,810429000,541786000,-1.195,0,0,0.499,37.02,-,1111.11,12.17,5.06,8.87,-,None,90,17.61,26.77,44.73,459635000
PAY,Paymentus Holdings Inc,1841156,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,2032446000,15968000,279.83,10.96,3.201,0,0,NO,0.06,Earn,3.508,0.0235,positive,0.0305,positive,0.0252,positive,0.0395,395524000,121380000,0.06,0.903,positive,0.312,32.78,279.83,-,5.14,5.49,4.958,82.87,None,39.23,16.59,20.67,25.83,17715000
PAYA,Paya Holdings Inc,1819881,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,717124000,53644000,None,None,1.832,0,0,NO,-0.006,LOSS,1.972,-0.0032,negative,0.0947,positive,0.0262,positive,-0.0045,249356000,130111000,-0.006,0,0,0.242,9.09,-,15.5,2.876,2.991,3.305,18.47,-0.118,11.99,4.83,5.64,7.95,132067000
PAYC,Paycom Software Inc,1590955,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,16997207000,284289000,83.77,2.052,16.01,0,0,NO,3.37,Earn,18.23,0.186,positive,0.24,positive,0.0544,positive,0.253,1055524000,925049000,3.37,1,positive,0.29,419.65,83.77,52.08,16.1,19.94,16.65,54.37,1.48,558.97,281.52,326.52,411.54,60208000
PAYO,Payoneer Global Inc. Common Stock,1845815,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,1428866000,None,None,None,1.431,0,0,NO,-0.333,LOSS,2.333,-0.0718,negative,-0.0528,negative,-0.0036,negative,-0.1,473403000,371927000,-0.333,0,0,0.47,7.57,-,-,3.018,2.892,2.039,1442.92,None,11.2,3.85,4.479,7.14,341834000
PAYS,PaySign Inc,1496443,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021/12/31,94913000,6286200,None,0,0.251,0,0,NO,-0.053,LOSS,0.578,-0.0924,negative,-0.093,negative,-0.0226,negative,-0.207,29464800,14711800,-0.053,0.616,positive,0.209,3.44,-,151.52,3.221,6.79,2.878,35.33,0.905,3.94,1.37,2.054,2.252,51865000
PCOR,Procore Technologies Inc,1611052,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,7013109000,None,None,None,8.87,0,0,NO,-2.861,LOSS,5.55,-0.515,negative,-0.536,negative,-0.137,negative,-0.322,514821000,416968000,-2.861,0,0,0.334,86.3,-,-,13.62,5.81,12.45,-,None,108.75,48.5,58.49,79.04,135519000
PCTI,PCTEL Inc,1057083,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021/12/31,78244000,4333000,530,2.7,3.736,0.22,0.0518,YES,0.008,Earn,4.874,0.0017,positive,0.013,positive,0.0081,positive,0.0022,87807000,40478000,0.008,-0.827,negative,0.228,9,530,-,0.891,1.213,0.623,12.33,0.353,6.99,4.16,4.616,5.61,18453700
PCTY,Paylocity Holding Corporation,1591698,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,June,2021/12/31,10426318000,88533000,119.14,1.964,9.2,0,0,NO,1.588,Earn,13.37,0.122,positive,0.0912,positive,0.0153,positive,0.196,731238000,416329000,1.588,0,0,0.34,254.93,119.14,71.94,14.26,20.85,14.44,94.33,1.305,314.5,154.26,201.05,234.85,55110000
PCYG,Park City Group Inc,50471,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,June,2021/12/31,94383000,4970700,30.88,2.13,2.374,0,0,NO,0.16,Earn,1.005,0.193,positive,0.205,positive,0.0475,positive,0.0834,19520700,14122400,0.16,-0.504,negative,-0.159,10,30.88,-,4.835,2.117,3.902,15.2,1.081,10.68,4.8,5.71,5.78,19105800
PD,PagerDuty Inc,1568100,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,2563864000,-47531000,None,None,3.077,0,0,NO,-1.271,LOSS,3.33,-0.382,negative,-0.361,negative,-0.0794,negative,-0.339,281396000,233166000,-1.271,0,0,0.324,45.5,-,-,9.11,9.6,8.52,-,1.165,50.33,24.02,32.3,37.12,87058000
PDFS,PDF Solutions Inc,1120914,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,854443000,-4589000,None,2.37,5.87,0,0,NO,-0.58,LOSS,2.99,-0.194,negative,-0.142,negative,-0.0352,negative,-0.0946,111060000,66867000,-0.58,0,0,0.336,37.25,-,78.74,7.69,3.917,6.54,-,1.397,33.78,16.7,26.14,25.59,37707100
PEAR,Pear Therapeutics Inc,1835567,LIFE SCIENCES,SERVICES-HEALTH SERVICES,December,2021/12/31,680910000,None,None,None,0.656,0,0,NO,-0.575,LOSS,0.037,0,0,-25.12,negative,-0.401,negative,-0.734,4208000,-1025000,-0.575,0,0,37.82,10.58,-,-,161.81,7.18,119.21,-,None,14.6,3.46,4.542,7.47,137836000
PEGA,Pegasystems Inc,1013857,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,5604840000,-50009000,None,1.213,5.09,0.12,0.0017,YES,-0.775,LOSS,14.89,-0.052,negative,-0.0782,negative,-0.037,negative,-0.132,1211653000,875290000,-0.775,3.292,positive,0.059,125.9,-,103.09,4.626,14.11,5.11,18764.62,1.147,143.5,68.21,78.95,109.51,81632000
PEGY,Pineapple Holdings Inc,22701,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,None,None,21563200,None,None,None,None,0,0,NO,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,-,-,-,-,-,-,None,8.78,2.8,6.99,16.59,7435600
PERI,Perion Network Ltd,1338940,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,December,2021/12/31,1010547000,48812000,22.19,0.639,10.69,0,0,NO,1.02,Earn,13.91,0.0809,positive,0.0959,positive,0.0535,positive,0.119,478498000,165283000,1.02,0.413,positive,0.336,32.89,22.19,15.97,2.112,2.13,1.495,12.93,1.298,33.09,13.75,22.64,21.91,44292800
PFDRW,Pathfinder Acquisition Corporation,1839132,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022/3/31,397313000,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,-,-,-,-,-,-,None,1.58,0.227,0,0,0
PHUN,Phunware Inc,1665300,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2022/3/31,202281000,-10805000,None,0,0.675,0,0,NO,-0.709,LOSS,0.141,0,0,-1.583,negative,-0.161,negative,-1.691,10643000,3613000,-0.709,0,0,1.676,5.19,-,-,19.01,3.039,14.01,-,15.66,8.74,0.82,2.584,2.332,97250000
PING,Ping Identity Holding Corp,1679826,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,2209935000,2475000,None,5.59,8.85,0,0,NO,-0.782,LOSS,3.638,-0.215,negative,-0.259,negative,-0.0447,negative,-0.0881,299449000,231514000,-0.782,0,0,0.192,31.57,-,1428.57,7.38,3.115,8.01,1064.66,1.131,30.4,17.6,23.97,23.98,83868000
PIXY,ShiftPixy Inc,1675634,TRADE & SERVICES,SERVICES-EMPLOYMENT AGENCIES,August,2022/2/28,12680300,37230000,None,0,0.081,0,0,NO,-0.904,LOSS,0.853,-1.06,negative,-0.925,negative,-0.179,negative,-1.756,29857000,2222000,-0.904,0,0,2.572,None,-,-,0.425,0.135,0.437,-,1.491,4.1,0.349,0.68,1.108,33661600
PLAB,Photronics Inc,810136,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,October,2022/1/31,960510000,204942000,13.64,4.27,13.84,0,0,NO,1.141,Earn,11.53,0.101,positive,0.167,positive,0.0572,positive,0.1,701521000,167044000,1.141,1.954,positive,0.248,24,13.64,-,1.369,1.129,1.039,3.288,0.952,20.3,11.65,17,15.5,61729000
PLAN,Anaplan Inc,1540755,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022/1/31,9753135000,-145652000,None,None,1.762,0,0,NO,-1.392,LOSS,4.049,-0.344,negative,-0.339,negative,-0.16,negative,-0.753,592176000,435835000,-1.392,0,0,0.328,69.01,-,-,16.47,37.25,16.09,-,1.9,70.25,39.92,56.5,55.5,150210000
PLTK,Playtika Holding Corp,1828016,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021/12/31,7236353000,681900000,23.41,None,None,0,0,NO,0.75,Earn,6.32,0.119,positive,0.216,positive,0.152,positive,0,2583000000,1854000000,0.75,0.285,positive,0.132,27.08,23.41,20.49,2.801,-,3.385,12.36,None,30,14.81,18.44,21.39,412093000
PLTR,Palantir Technologies Inc,1321655,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021/12/31,21438067000,None,None,1.633,1.13,0,0,NO,-0.271,LOSS,0.802,-0.338,negative,-0.267,negative,-0.0865,negative,-0.273,1541889000,1202485000,-0.271,0,0,0.344,15.6,-,62.89,13.9,10.6,14.28,-,None,29.29,9.74,12.33,19.2,1929180000
PLUS,ePlus inc,1022408,TRADE & SERVICES,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,March,2021/12/31,1522084000,162491000,15.72,4.86,23.71,0,0,NO,3.6,Earn,64.59,0.0563,positive,0.0799,positive,0.0723,positive,0.164,1722107000,376905000,3.6,0.21,positive,0.157,67.5,15.72,-,0.884,2.39,0.982,10.4,1.333,69.74,42,52.98,52.19,26887200
PLXS,Plexus Corp,785786,MANUFACTURING,PRINTED CIRCUIT BOARDS,September,2022/3/31,2320796000,226630000,18.98,1.61,37.29,0,0,NO,4.352,Earn,118.32,0.0376,positive,0.0492,positive,0.0414,positive,0.123,3355966000,323296000,4.352,-0.333,negative,-0.016,88.33,18.98,-,0.692,2.094,0.698,10.63,1.177,101.17,72.88,81.16,87.35,28096800
POET,POET Technologies Inc. Common Shares,1437424,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021/9/30,235753000,None,None,None,0.649,0,0,NO,-0.531,LOSS,0.006,0,0,-81.53,negative,-0.541,negative,-1.049,209100,0,-0.531,0,0,0,28.7,-,-,1127.46,10.04,1013.44,-,0.228,11,0.571,7.26,7.64,36494200
